X,Y,Z
122340,120450,419
122370,120450,435
122400,120450,443
122430,120450,444
122460,120450,443
122490,120450,447
122520,120450,451
122550,120450,459
122580,120450,469
122610,120450,481
122640,120450,495
